raw_image,processed_image,aid_mask,hpm_mask,id,label,label1,label2,label3,imgsize,fold
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p5-pl1-sample15-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p5-pl1-sample15-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p5-pl1-sample15-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p5-pl1-sample15-sperm4_mask.tif,p5-pl1-sample15/Sperm_04,4,4,4,4,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample16-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample16-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample16-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample16-sperm4_mask.tif,p3-pl1-sample16/Sperm_04,4,4,4,4,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample10-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample10-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample10-sperm12_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample10-sperm12_mask.tif,p1-pl2-sample10/Sperm_12,4,4,4,4,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample1-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample1-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample1-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample1-sperm1_mask.tif,p1-pl3-sample01/Sperm_01,4,4,4,4,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample13-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample13-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample13-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample13-sperm6_mask.tif,p3-pl1-sample13/Sperm_06,4,4,4,4,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample2-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample2-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample2-sperm11_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample2-sperm11_mask.tif,p1-pl3-sample02/Sperm_11,4,4,4,4,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample20-sperm13.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample20-sperm13.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample20-sperm13_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample20-sperm13_mask.tif,p1-pl2-sample20/Sperm_13,1,1,1,1,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl2-sample4-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl2-sample4-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl2-sample4-sperm7_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl2-sample4-sperm7_mask.tif,p4-pl2-sample04/Sperm_07,4,4,4,4,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample24-sperm9.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample24-sperm9.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample24-sperm9_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample24-sperm9_mask.tif,p1-pl3-sample24/Sperm_09,4,4,4,4,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample19-sperm2.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample19-sperm2.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample19-sperm2_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample19-sperm2_mask.tif,p1-pl3-sample19/Sperm_02,4,4,4,4,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample35-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample35-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample35-sperm7_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample35-sperm7_mask.tif,p1-pl2-sample35/Sperm_07,1,1,1,1,"(31, 31)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample7-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample7-sperm11.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample7-sperm11_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample7-sperm11_mask.tif,p1-pl2-sample07/Sperm_11,1,1,1,1,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample8-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample8-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample8-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample8-sperm6_mask.tif,p1-pl2-sample08/Sperm_06,0,0,0,0,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample1-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample1-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample1-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample1-sperm4_mask.tif,p3-pl1-sample01/Sperm_04,4,4,4,4,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p5-pl1-sample4-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p5-pl1-sample4-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p5-pl1-sample4-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p5-pl1-sample4-sperm5_mask.tif,p5-pl1-sample04/Sperm_05,4,4,4,4,"(33, 33)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample9-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample9-sperm5.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample9-sperm5_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample9-sperm5_mask.tif,p1-pl2-sample09/Sperm_05,4,4,4,4,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p5-pl1-sample5-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p5-pl1-sample5-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p5-pl1-sample5-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p5-pl1-sample5-sperm10_mask.tif,p5-pl1-sample05/Sperm_10,4,4,4,4,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample8-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample8-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample8-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample8-sperm3_mask.tif,p4-pl1-sample08/Sperm_03,4,4,4,4,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p5-pl1-sample6-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p5-pl1-sample6-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p5-pl1-sample6-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p5-pl1-sample6-sperm4_mask.tif,p5-pl1-sample06/Sperm_04,4,4,4,4,"(34, 34)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample15-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample15-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample15-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample15-sperm3_mask.tif,p1-pl2-sample15/Sperm_03,1,1,1,1,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample10-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample10-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample10-sperm7_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample10-sperm7_mask.tif,p4-pl1-sample10/Sperm_07,0,0,0,0,"(33, 33)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample8-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample8-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample8-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample8-sperm3_mask.tif,p3-pl1-sample08/Sperm_03,4,4,4,4,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample1-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample1-sperm1.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample1-sperm1_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample1-sperm1_mask.tif,p4-pl1-sample01/Sperm_01,4,4,4,4,"(33, 33)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample7-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample7-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample7-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample7-sperm3_mask.tif,p1-pl2-sample07/Sperm_03,1,1,1,1,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample15-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample15-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample15-sperm7_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample15-sperm7_mask.tif,p1-pl3-sample15/Sperm_07,4,4,4,4,"(35, 35)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample18-sperm9.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample18-sperm9.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample18-sperm9_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample18-sperm9_mask.tif,p1-pl2-sample18/Sperm_09,4,4,4,4,"(34, 34)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample14-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample14-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample14-sperm7_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample14-sperm7_mask.tif,p1-pl3-sample14/Sperm_07,4,4,4,4,"(33, 33)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample14-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample14-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample14-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample14-sperm3_mask.tif,p1-pl3-sample14/Sperm_03,0,0,0,0,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample16-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample16-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample16-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample16-sperm3_mask.tif,p3-pl1-sample16/Sperm_03,4,4,4,4,"(34, 34)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample19-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample19-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample19-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample19-sperm4_mask.tif,p1-pl2-sample19/Sperm_04,1,1,1,1,"(33, 33)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample24-sperm14.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample24-sperm14.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample24-sperm14_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample24-sperm14_mask.tif,p1-pl3-sample24/Sperm_14,4,4,4,4,"(34, 34)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample11-sperm8.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample11-sperm8.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample11-sperm8_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample11-sperm8_mask.tif,p1-pl3-sample11/Sperm_08,4,4,4,4,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample20-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample20-sperm7.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample20-sperm7_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample20-sperm7_mask.tif,p4-pl1-sample20/Sperm_07,0,0,0,0,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample17-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample17-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample17-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample17-sperm4_mask.tif,p1-pl3-sample17/Sperm_04,3,3,3,3,"(34, 34)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample4-sperm16.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample4-sperm16.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample4-sperm16_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample4-sperm16_mask.tif,p4-pl1-sample04/Sperm_16,4,4,4,4,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p3-pl1-sample18-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p3-pl1-sample18-sperm3.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p3-pl1-sample18-sperm3_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p3-pl1-sample18-sperm3_mask.tif,p3-pl1-sample18/Sperm_03,1,1,1,1,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample35-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample35-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample35-sperm12_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample35-sperm12_mask.tif,p1-pl2-sample35/Sperm_12,4,4,4,4,"(35, 35)",F2
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl1-sample2-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl1-sample2-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl1-sample2-sperm12_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl1-sample2-sperm12_mask.tif,p4-pl1-sample02/Sperm_12,4,4,4,4,"(35, 35)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p5-pl1-sample20-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p5-pl1-sample20-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p5-pl1-sample20-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p5-pl1-sample20-sperm6_mask.tif,p5-pl1-sample20/Sperm_06,4,4,4,4,"(35, 35)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl2-sample10-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl2-sample10-sperm6.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl2-sample10-sperm6_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl2-sample10-sperm6_mask.tif,p4-pl2-sample10/Sperm_06,4,4,4,4,"(34, 34)",F4
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl2-sample33-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl2-sample33-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl2-sample33-sperm12_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl2-sample33-sperm12_mask.tif,p1-pl2-sample33/Sperm_12,1,1,1,1,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample18-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample18-sperm4.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample18-sperm4_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample18-sperm4_mask.tif,p1-pl3-sample18/Sperm_04,1,1,1,1,"(35, 35)",F1
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample25-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample25-sperm10.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample25-sperm10_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample25-sperm10_mask.tif,p1-pl3-sample25/Sperm_10,4,4,4,4,"(34, 34)",F3
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p1-pl3-sample21-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p1-pl3-sample21-sperm12.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p1-pl3-sample21-sperm12_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p1-pl3-sample21-sperm12_mask.tif,p1-pl3-sample21/Sperm_12,4,4,4,4,"(34, 34)",F5
/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/raw_images/ch00_p4-pl2-sample4-sperm2.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/processed_images/ch00_p4-pl2-sample4-sperm2.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/aid_masks/ch00_p4-pl2-sample4-sperm2_mask.tif,/afs/crc.nd.edu/user/n/nsapkota/BIBM2023/data/SCIAN/hpm_masks/ch00_p4-pl2-sample4-sperm2_mask.tif,p4-pl2-sample04/Sperm_02,4,4,4,4,"(33, 33)",F2
